total_v2_agcho10,ashrafTO_agcho10,abdullahTO_agcho10,df_5to11,plus_wind_00Z_10,population_2010_adj,first,DISTID,_CX,_CY,windspeed_06Z,windspeed_12Z,windspeed_06Z2,windspeed_12Z2,temp_00Z,temp_06Z,temp_12Z,rain_00Z,rain_06Z,rain_12Z,temp_00Z2,temp_06Z2,temp_12Z2,rain_00Z2,rain_06Z2,rain_12Z2,plus_wind_00Z_10_pre14D
.12232838,.080079384,.010047753,7,3.0138707,33042.211,1,1008,71.08197546640518,34.99847581942257,2.524915933609009,.6132087707519531,6.3752003,.37602499,278.2370224,278.356514,280.6500168,4.19999980926514,16.3999996185303,3.70000004768372,77415.844,77482.352,78764.43,17.639997,268.95999,13.690001,3.2042274
.44189489,.28892717,.15296774,2,4.1983895,37393.508,0,1009,70.70306659226041,34.96032884029592,3.04240870475769,3.999081134796143,9.2562504,15.99265,284.963012695312,301.155990600586,299.489013671875,0,0,0,81203.922,90694.93,89693.672,0,0,0,3.693661
.19586287,.055009548,.080896392,1,1.92863,37393.508,1,1009,70.70306659226041,34.96032884029592,1.138639569282532,.6238990426063538,1.2965001,.38925001,276.5120239,277.1430206,279.9450073,3.79999995231628,12.2999997138977,2.55000001192093,76458.898,76808.25,78369.211,14.44,151.28999,6.5025001,2.276417
.37183237,.2718201,.10001229,7,4.19385,65811.914,0,1010,70.91427212020074,34.95454968945555,2.79955792427063,3.700439214706421,7.8375244,13.693251,286.488998413086,303.589996337891,301.980026245117,0,0,0,82075.945,92166.883,91191.938,0,0,0,3.9090424
.2354133,.10648528,.035540678,6,2.676975,65811.914,1,1010,70.91427212020074,34.95454968945555,2.168893814086914,.1852700859308243,4.7041006,.034325004,277.5480194,277.8150177,280.335022,4.19999980926514,16.3999996185303,3.70000004768372,77032.906,77181.188,78587.727,17.639997,268.95999,13.690001,2.8759398
.41697055,.38636845,.030602079,2,3.6363587,36304.723,0,1011,71.00353452045567,34.79964284026703,3.276373147964478,4.065051555633545,10.734621,16.524645,290.315002441406,308.643005371094,306.801686604818,0,0,0,84282.797,95260.508,94127.273,0,0,0,3.373704
.24828726,.16154923,.028894313,1,2.1808743,36304.723,1,1011,71.00353452045567,34.79964284026703,2.394595861434937,.4493575692176819,5.7340894,.20192222,280.3950195,280.4203491,282.7910156,2.49999991059303,13.1999998092651,2.45000004768372,78621.367,78635.57,79970.758,6.2499995,174.23999,6.0025001,2.5877538
.38046989,.34102184,.039448034,4,3.3137722,42967.922,0,1012,70.86359798009813,34.74074977416287,3.862367391586304,4.590002536773682,14.917882,21.068123,289.302505493164,307.184501647949,305.327522277832,0,0,0,83695.938,94362.32,93224.898,0,0,0,2.9907174
.23354632,.16549556,.032489352,3,1.5074739,42967.922,1,1012,70.86359798009813,34.74074977416287,1.892367959022522,.3522960543632507,3.5810566,.12411251,280.1985168,280.6940155,283.3540115,2.49999991059303,13.1999998092651,2.45000004768372,78511.211,78789.133,80289.492,6.2499995,174.23999,6.0025001,2.1348701
.26060545,.23126699,.02933847,0,2.5779557,38072.879,0,1013,70.73130741330192,34.69306389850536,4.410215377807617,4.950252532958984,19.449999,24.505001,289.949005126953,308.639007568359,307.073028564453,0,0,0,84070.422,95258.039,94293.844,0,0,0,2.5775959
.16499934,.093373552,.025713842,1,1.0391742,38072.879,1,1013,70.73130741330192,34.69306389850536,1.77507746219635,.6691039204597473,3.1508999,.44770005,281.82901,283.1090088,286.151001,2.22499997913837,9.97499990463257,1.57500001788139,79427.594,80150.711,81882.398,4.9506249,99.500626,2.4806252,1.9324124
.53411901,.50266117,.031457838,1,2.9568558,42151.656,0,1014,70.9385211130717,34.6128354632216,3.884018421173096,4.667097568511963,15.085599,21.781799,291.363006591797,310.0830078125,308.559020996094,0,0,0,84892.398,96151.469,95208.672,0,0,0,2.8412054
.24058367,.19868733,.011719587,2,1.5456678,42151.656,1,1014,70.9385211130717,34.6128354632216,2.13433837890625,.660302996635437,4.5554004,.43600005,281.8590088,282.1910095,284.7990112,.650000005960464,7.65000009536743,.600000023841858,79444.5,79631.766,81110.477,.42250001,58.522503,.36000001,2.0804172
.29463324,.26451653,.030116715,4,3.4986877,32905.316,0,1015,71.11827113249487,34.75039927419604,3.223236799240112,4.051322460174561,10.389256,16.413214,290.934501647949,309.418006896973,307.719017028809,0,0,0,84642.883,95739.5,94690.992,0,0,0,3.2739272
.15210308,.1190993,.016623454,8,2.1207221,32905.316,1,1015,71.11827113249487,34.75039927419604,2.403311491012573,.5008991956710815,5.7759061,.2509,280.8965149,280.8655167,283.1230164,2.49999991059303,13.1999998092651,2.45000004768372,78902.852,78885.438,80158.641,6.2499995,174.23999,6.0025001,2.4989047
.065653726,.021532409,.044121318,1,4.2130113,39754.027,0,1103,70.89928787858065,36.73644077773847,2.489346265792847,3.410115718841553,6.1968451,11.628889,278.673675537109,298.742340087891,294.590342203776,0,0,0,77659.016,89246.984,86783.469,0,0,0,2.5658364
.11988723,.020979006,.068672284,0,3.9242358,39754.027,1,1103,70.89928787858065,36.73644077773847,2.449203968048096,4.095966815948486,5.9986,16.776943,271.3350118,275.1996765,272.6270142,.0750000011175871,1.52500003576279,6.32499992847443,73622.688,75734.859,74325.492,.0056250002,2.3256252,40.005623,3.924942
